,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER,TYPE,METADATA,COUNTRY_NAME_EN,INDICATOR_LABEL_EN
4891,NART.2.Q1.M.LPIA,TZA,2015,0.634119987487793,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, poorest quintile, male, adjusted location parity index (LPIA)"
8636,NART.2.Q2,TZA,2015,32.09395980834961,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, second quintile, both sexes (%)"
8812,NART.2.Q2.F,TZA,2015,29.39584922790527,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, second quintile, female (%)"
411,NART.2.Q2.F.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, second quintile, female, adjusted location parity index (LPIA)"
490,NART.2.Q2.GPIA,TZA,2015,0.8538500070571899,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, second quintile, adjusted gender parity index (GPIA)"
6468,NART.2.Q2.LPIA,TZA,2015,0.6205300092697144,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, second quintile, adjusted location parity index (LPIA)"
4346,NART.2.Q2.M,TZA,2015,34.42729187011719,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, second quintile, male (%)"
7318,NART.2.Q2.M.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, second quintile, male, adjusted location parity index (LPIA)"
10153,NART.2.Q3,TZA,2015,38.05484008789063,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, middle quintile, both sexes (%)"
5835,NART.2.Q3.F,TZA,2015,38.9109001159668,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, middle quintile, female (%)"
3065,NART.2.Q3.F.LPIA,TZA,2015,0.7727199792861938,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, middle quintile, female, adjusted location parity index (LPIA)"
10087,NART.2.Q3.GPIA,TZA,2015,1.036870002746582,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, middle quintile, adjusted gender parity index (GPIA)"
2787,NART.2.Q3.LPIA,TZA,2015,0.91908997297287,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, middle quintile, adjusted location parity index (LPIA)"
7759,NART.2.Q3.M,TZA,2015,37.47623062133789,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, middle quintile, male (%)"
9584,NART.2.Q3.M.LPIA,TZA,2015,1.032860040664673,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, middle quintile, male, adjusted location parity index (LPIA)"
5878,NART.2.Q4,TZA,2015,54.3255615234375,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, fourth quintile, both sexes (%)"
11701,NART.2.Q4.F,TZA,2015,56.19636154174805,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, fourth quintile, female (%)"
3484,NART.2.Q4.F.LPIA,TZA,2015,1.151080012321472,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, fourth quintile, female, adjusted location parity index (LPIA)"
4923,NART.2.Q4.GPIA,TZA,2015,1.063169956207275,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, fourth quintile, adjusted gender parity index (GPIA)"
7522,NART.2.Q4.LPIA,TZA,2015,1.034759998321533,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, fourth quintile, adjusted location parity index (LPIA)"
3732,NART.2.Q4.M,TZA,2015,52.64632034301758,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, fourth quintile, male (%)"
8274,NART.2.Q4.M.LPIA,TZA,2015,0.919700026512146,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, fourth quintile, male, adjusted location parity index (LPIA)"
1908,NART.2.Q5,TZA,2015,52.79444885253906,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, richest quintile, both sexes (%)"
9440,NART.2.Q5.F,TZA,2015,45.96300888061523,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, richest quintile, female (%)"
8054,NART.2.Q5.F.LPIA,TZA,2015,1.20412003993988,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, richest quintile, female, adjusted location parity index (LPIA)"
4625,NART.2.Q5.GPIA,TZA,2015,0.738319993019104,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, richest quintile, adjusted gender parity index (GPIA)"
9389,NART.2.Q5.LPIA,TZA,2015,1.100340008735657,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, richest quintile, adjusted location parity index (LPIA)"
7193,NART.2.Q5.M,TZA,2015,62.25344085693359,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, richest quintile, male (%)"
10604,NART.2.Q5.M.LPIA,TZA,2015,0.9616299867630004,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, richest quintile, male, adjusted location parity index (LPIA)"
906,NART.2.RUR,TZA,2019,54.63299942016602,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, both sexes (%)"
1779,NART.2.RUR.F,TZA,2019,56.63037109375,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, female (%)"
8287,NART.2.RUR.F.WPIA,TZA,2015,0.3317799866199493,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, rural, female, adjusted wealth parity index (WPIA)"
525,NART.2.RUR.GPIA,TZA,2019,1.073130011558533,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, rural, adjusted gender parity index (GPIA)"
5062,NART.2.RUR.M,TZA,2019,52.48926162719727,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, male  (%)"
5927,NART.2.RUR.M.WPIA,TZA,2015,0.4156799912452698,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, rural, male, adjusted wealth parity index (WPIA)"
9712,NART.2.RUR.Q1,TZA,2015,21.84762954711914,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, poorest quintile, both sexes (%)"
5931,NART.2.RUR.Q1.F,TZA,2015,18.43181991577148,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, poorest quintile, female (%)"
4157,NART.2.RUR.Q1.GPIA,TZA,2015,0.7358300089836121,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, rural, poorest quintile, adjusted gender parity index (GPIA)"
6256,NART.2.RUR.Q1.M,TZA,2015,25.04903984069824,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, poorest quintile, male (%)"
3175,NART.2.RUR.Q2,TZA,2015,31.40983963012695,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, second quintile, both sexes (%)"
7519,NART.2.RUR.Q2.F,TZA,2015,27.80615997314453,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, second quintile, female (%)"
2035,NART.2.RUR.Q2.GPIA,TZA,2015,0.8060399889945984,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, rural, second quintile, adjusted gender parity index (GPIA)"
10748,NART.2.RUR.Q2.M,TZA,2015,34.49731826782227,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, second quintile, male (%)"
2304,NART.2.RUR.Q3,TZA,2015,37.81092834472656,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, middle quintile, both sexes (%)"
11776,NART.2.RUR.Q3.F,TZA,2015,38.1602783203125,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, middle quintile, female (%)"
5948,NART.2.RUR.Q3.GPIA,TZA,2015,1.01540994644165,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, rural, middle quintile, adjusted gender parity index (GPIA)"
3084,NART.2.RUR.Q3.M,TZA,2015,37.57205963134766,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, middle quintile, male (%)"
10069,NART.2.RUR.Q4,TZA,2015,55.08988189697266,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, fourth quintile, both sexes (%)"
2998,NART.2.RUR.Q4.F,TZA,2015,59.93981170654297,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, fourth quintile, female (%)"
9922,NART.2.RUR.Q4.GPIA,TZA,2015,1.150339961051941,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, rural, fourth quintile, adjusted gender parity index (GPIA)"
8222,NART.2.RUR.Q4.M,TZA,2015,50.92848968505859,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, fourth quintile, male (%)"
10323,NART.2.RUR.Q5,TZA,2015,57.64627075195313,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, richest quintile, both sexes (%)"
9952,NART.2.RUR.Q5.F,TZA,2015,55.55443954467773,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, richest quintile, female (%)"
1361,NART.2.RUR.Q5.GPIA,TZA,2015,0.9219099879264832,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, rural, richest quintile, adjusted gender parity index (GPIA)"
6748,NART.2.RUR.Q5.M,TZA,2015,60.25994110107422,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, rural, richest quintile, male (%)"
4065,NART.2.RUR.WPIA,TZA,2015,0.3789899945259094,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, rural, adjusted wealth parity index (WPIA)"
1690,NART.2.URB,TZA,2019,58.42559814453125,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, both sexes (%)"
8977,NART.2.URB.F,TZA,2019,48.38164138793945,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, female (%)"
9222,NART.2.URB.F.WPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, urban, female, adjusted wealth parity index (WPIA)"
2831,NART.2.URB.GPIA,TZA,2019,0.6843900084495544,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, urban, adjusted gender parity index (GPIA)"
6988,NART.2.URB.M,TZA,2019,70.69351196289062,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, male  (%)"
9852,NART.2.URB.M.WPIA,TZA,2015,0.630370020866394,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, urban, male, adjusted wealth parity index (WPIA)"
564,NART.2.URB.Q1,TZA,2015,39.72734069824219,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, poorest quintile, both sexes (%)"
4450,NART.2.URB.Q1.F,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, poorest quintile, female (%)"
5995,NART.2.URB.Q1.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, urban, poorest quintile, adjusted gender parity index (GPIA)"
8658,NART.2.URB.Q1.M,TZA,2015,39.50188064575195,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, poorest quintile, male (%)"
5999,NART.2.URB.Q2,TZA,2015,50.61787033081055,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, second quintile, both sexes (%)"
742,NART.2.URB.Q2.F,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, second quintile, female (%)"
3578,NART.2.URB.Q2.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, urban, second quintile, adjusted gender parity index (GPIA)"
1138,NART.2.URB.Q2.M,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, second quintile, male (%)"
5822,NART.2.URB.Q3,TZA,2015,41.13940048217773,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, middle quintile, both sexes (%)"
6010,NART.2.URB.Q3.F,TZA,2015,49.38454055786133,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, middle quintile, female (%)"
6012,NART.2.URB.Q3.GPIA,TZA,2015,1.26419997215271,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, urban, middle quintile, adjusted gender parity index (GPIA)"
6015,NART.2.URB.Q3.M,TZA,2015,36.33734893798828,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, middle quintile, male (%)"
4313,NART.2.URB.Q4,TZA,2015,53.17483139038086,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, fourth quintile, both sexes (%)"
4341,NART.2.URB.Q4.F,TZA,2015,50.88394165039063,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, fourth quintile, female (%)"
5932,NART.2.URB.Q4.GPIA,TZA,2015,0.9188899993896484,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, urban, fourth quintile, adjusted gender parity index (GPIA)"
4202,NART.2.URB.Q4.M,TZA,2015,55.37517929077148,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, fourth quintile, male (%)"
5951,NART.2.URB.Q5,TZA,2015,51.86227035522461,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, richest quintile, both sexes (%)"
7685,NART.2.URB.Q5.F,TZA,2015,44.21474838256836,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, richest quintile, female (%)"
3702,NART.2.URB.Q5.GPIA,TZA,2015,0.7055799961090088,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, urban, richest quintile, adjusted gender parity index (GPIA)"
213,NART.2.URB.Q5.M,TZA,2015,62.66421127319336,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, urban, richest quintile, male (%)"
8322,NART.2.URB.WPIA,TZA,2015,0.7660199999809265,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary education, urban, adjusted wealth parity index (WPIA)"
4095,NART.2.WPIA,TZA,2015,0.4339999854564667,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, lower secondary, adjusted wealth parity index (WPIA)"
7231,NART.3,TZA,2018,17.4614200592041,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, both sexes (%)"
5603,NART.3.F,TZA,2018,14.65254974365234,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, female (%)"
7366,NART.3.F.LPIA,TZA,2018,0.6079400181770325,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, female, adjusted location parity index (LPIA)"
7971,NART.3.F.WPIA,TZA,2015,0.1283300071954727,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, female, adjusted wealth parity index (WPIA)"
9615,NART.3.GPIA,TZA,2018,0.7238799929618835,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, adjusted gender parity index (GPIA)"
7520,NART.3.LPIA,TZA,2018,0.5540599822998047,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, adjusted location parity index (LPIA)"
6051,NART.3.M,TZA,2018,20.24169921875,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, male (%)"
3390,NART.3.M.LPIA,TZA,2018,0.4930900037288666,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, male, adjusted location parity index (LPIA)"
2901,NART.3.M.WPIA,TZA,2015,0.1450700014829636,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, male, adjusted wealth parity index (WPIA)"
6025,NART.3.Q1,TZA,2015,4.114349842071533,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, poorest quintile, both sexes (%)"
691,NART.3.Q1.F,TZA,2015,2.466490030288696,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, poorest quintile, female (%)"
11469,NART.3.Q1.F.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, poorest quintile, female, adjusted location parity index (LPIA)"
3405,NART.3.Q1.GPIA,TZA,2015,0.4164200127124786,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, poorest quintile, adjusted gender parity index (GPIA)"
6107,NART.3.Q1.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, poorest quintile, adjusted location parity index (LPIA)"
847,NART.3.Q1.M,TZA,2015,5.923110008239746,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary, poorest quintile, male (%)"
8708,NART.3.Q1.M.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, upper secondary education, poorest quintile, male, adjusted location parity index (LPIA)"
