INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER,TYPE,METADATA,COUNTRY_NAME_EN,INDICATOR_LABEL_EN
NARA.AGM1.Q4.M,TZA,2015,86.07241821289062,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, fourth quintile, male (%)"
NARA.AGM1.Q4.M.LPIA,TZA,2015,1.011690020561218,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, fourth quintile, male, adjusted location parity index (LPIA)"
NARA.AGM1.Q5,TZA,2015,94.64187622070312,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, both sexes (%)"
NARA.AGM1.Q5.F,TZA,2015,94.72688293457033,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, female (%)"
NARA.AGM1.Q5.F.LPIA,TZA,2015,0.9789699912071228,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, female, adjusted location parity index (LPIA)"
NARA.AGM1.Q5.GPIA,TZA,2015,1.001829981803894,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.Q5.LPIA,TZA,2015,0.977150022983551,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, adjusted location parity index (LPIA)"
NARA.AGM1.Q5.M,TZA,2015,94.55370330810548,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, male (%)"
NARA.AGM1.Q5.M.LPIA,TZA,2015,0.9751200079917908,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, richest quintile, male, adjusted location parity index (LPIA)"
NARA.AGM1.RUR,TZA,2021,81.40299224853516,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, both sexes (%)"
NARA.AGM1.RUR.F,TZA,2021,81.78811645507812,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, female (%)"
NARA.AGM1.RUR.F.WPIA,TZA,2015,0.4987100064754486,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, female, adjusted wealth parity index (WPIA)"
NARA.AGM1.RUR.GPIA,TZA,2021,1.009979963302612,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, adjusted gender parity index (GPIA)"
NARA.AGM1.RUR.M,TZA,2021,80.97223663330078,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, male  (%)"
NARA.AGM1.RUR.M.WPIA,TZA,2015,0.4267599880695343,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, male, adjusted wealth parity index (WPIA)"
NARA.AGM1.RUR.Q1,TZA,2015,42.91934967041016,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, both sexes (%)"
NARA.AGM1.RUR.Q1.F,TZA,2015,46.40407943725586,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, female (%)"
NARA.AGM1.RUR.Q1.GPIA,TZA,2015,1.148830056190491,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.RUR.Q1.M,TZA,2015,39.49776077270508,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, male (%)"
NARA.AGM1.RUR.Q2,TZA,2015,60.15835189819336,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, both sexes (%)"
NARA.AGM1.RUR.Q2.F,TZA,2015,66.28856658935547,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, female (%)"
NARA.AGM1.RUR.Q2.GPIA,TZA,2015,1.174170017242432,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.RUR.Q2.M,TZA,2015,54.74308013916016,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, second quintile, male (%)"
NARA.AGM1.RUR.Q3,TZA,2015,73.97252655029297,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, both sexes (%)"
NARA.AGM1.RUR.Q3.F,TZA,2015,72.9968032836914,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, female (%)"
NARA.AGM1.RUR.Q3.GPIA,TZA,2015,0.9754199981689452,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.RUR.Q3.M,TZA,2015,74.8363037109375,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, middle quintile, male (%)"
NARA.AGM1.RUR.Q4,TZA,2015,87.50726318359375,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, fourth quintile, both sexes (%)"
NARA.AGM1.RUR.Q4.F,TZA,2015,88.56208038330078,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, fourth quintile, female (%)"
NARA.AGM1.RUR.Q4.GPIA,TZA,2015,1.023679971694946,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, fourth quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.RUR.Q4.M,TZA,2015,86.46514129638672,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, fourth quintile, male (%)"
NARA.AGM1.RUR.Q5,TZA,2015,92.81128692626952,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, both sexes (%)"
NARA.AGM1.RUR.Q5.F,TZA,2015,93.04859161376952,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, female (%)"
NARA.AGM1.RUR.Q5.GPIA,TZA,2015,1.005329966545105,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.RUR.Q5.M,TZA,2015,92.55252838134766,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, richest quintile, male (%)"
NARA.AGM1.RUR.WPIA,TZA,2015,0.462440013885498,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, rural, adjusted wealth parity index (WPIA)"
NARA.AGM1.URB,TZA,2021,89.40564727783203,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, both sexes (%)"
NARA.AGM1.URB.F,TZA,2021,82.64082336425781,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, female (%)"
NARA.AGM1.URB.F.WPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, female, adjusted wealth parity index (WPIA)"
NARA.AGM1.URB.GPIA,TZA,2021,0.882319986820221,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, adjusted gender parity index (GPIA)"
NARA.AGM1.URB.M,TZA,2021,93.66342926025392,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, male  (%)"
NARA.AGM1.URB.M.WPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, male, adjusted wealth parity index (WPIA)"
NARA.AGM1.URB.Q1,TZA,2015,64.73504638671875,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, both sexes (%)"
NARA.AGM1.URB.Q1.F,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, female (%)"
NARA.AGM1.URB.Q1.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.URB.Q1.M,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, poorest quintile, male (%)"
NARA.AGM1.URB.Q2,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, both sexes (%)"
NARA.AGM1.URB.Q2.F,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, female (%)"
NARA.AGM1.URB.Q2.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.URB.Q2.M,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, male (%)"
NARA.AGM1.URB.Q3,TZA,2015,67.8663330078125,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, both sexes (%)"
NARA.AGM1.URB.Q3.F,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, female (%)"
NARA.AGM1.URB.Q3.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.URB.Q3.M,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, middle quintile, male (%)"
NARA.AGM1.URB.Q4,TZA,2015,88.99720764160156,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, both sexes (%)"
NARA.AGM1.URB.Q4.F,TZA,2015,91.40947723388672,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, female (%)"
NARA.AGM1.URB.Q4.GPIA,TZA,2015,1.065140008926392,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.URB.Q4.M,TZA,2015,85.45472717285156,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, male (%)"
NARA.AGM1.URB.Q5,TZA,2015,94.98153686523438,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, both sexes (%)"
NARA.AGM1.URB.Q5.F,TZA,2015,95.0473403930664,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, female (%)"
NARA.AGM1.URB.Q5.GPIA,TZA,2015,1.001399993896484,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, adjusted gender parity index (GPIA)"
NARA.AGM1.URB.Q5.M,TZA,2015,94.91391754150392,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, richest quintile, male (%)"
NARA.AGM1.URB.WPIA,TZA,2015,0.6815500259399414,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, urban, adjusted wealth parity index (WPIA)"
NARA.AGM1.WPIA,TZA,2015,0.4662899971008301,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Adjusted net attendance rate, one year before the official primary entry age, adjusted wealth parity index (WPIA)"
NERA.AGM1.CP,TZA,2020,56.32456744499525,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)"
NERA.AGM1.F.CP,TZA,2020,58.18660385393745,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)"
NERA.AGM1.GPIA.CP,TZA,2020,1.063271999359131,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Adjusted net enrolment rate, one year before the official primary entry age, adjusted gender parity index (GPIA)"
NERA.AGM1.M.CP,TZA,2020,54.50502240593155,,,Source:Data sources,"Source: Pre-Primary, Primary, Secondary, Adult and Non-Formal Education Statistics, 2020 (https://www.tamisemi.go.tz/storage/app/media/uploaded-files/BEST%202020%20Regional%20Data_Final.pdf)",United Republic of Tanzania,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)"
OAEPG.1,TZA,2016,8.644430160522461,,,,,United Republic of Tanzania,"Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, both sexes (%)"
OAEPG.1.F,TZA,2016,7.67326021194458,,,,,United Republic of Tanzania,"Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)"
OAEPG.1.GPIA,TZA,2016,0.7959700226783752,,,,,United Republic of Tanzania,"Proportion of pupils enrolled in primary education who are at least 2 years over-age for their current grade, adjusted gender parity index (GPIA)"
OAEPG.1.M,TZA,2016,9.64009952545166,,,,,United Republic of Tanzania,"Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)"
OAEPG.2.GPV,TZA,2016,17.61174964904785,,,,,United Republic of Tanzania,"Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, both sexes (%)"
OAEPG.2.GPV.F,TZA,2016,13.75203037261963,,,,,United Republic of Tanzania,"Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)"
OAEPG.2.GPV.GPIA,TZA,2016,0.635200023651123,,,,,United Republic of Tanzania,"Proportion of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, adjusted gender parity index (GPIA)"
OAEPG.2.GPV.M,TZA,2016,21.64995956420898,,,,,United Republic of Tanzania,"Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)"
ODAFLOW.VOLUMESCHOLARSHIP,TZA,2021,6145193.0,,,Source:Data sources,"Official Development Assistance. Scholarships/training. Constant Prices 2020 (USD). Gross Disbursements. Source: OECD, Creditor Reporting System, 2021.",United Republic of Tanzania,"Volume of official development assistance flows for scholarships by sector and type of study, constant US$ "
PER.BULLIED.2,TZA,2014,26.89999961853027,,,Source:Data sources,source: Global School-based Student Health Survey (GSHS),United Republic of Tanzania,"Percentage of students experiencing bullying in the last 12 months in lower secondary education, both sexes (%)"
PER.BULLIED.2.F,TZA,2014,28.10000038146973,,,Source:Data sources,source: Global School-based Student Health Survey (GSHS),United Republic of Tanzania,"Percentage of students experiencing bullying in the last 12 months in lower secondary education, female (%)"
PER.BULLIED.2.GPIA,TZA,2014,1.110319972038269,,,Source:Data sources,source: Global School-based Student Health Survey (GSHS),United Republic of Tanzania,"Percentage of students experiencing bullying in the last 12 months in lower secondary education, adjusted gender parity index (GPIA)"
PER.BULLIED.2.M,TZA,2014,25.0,,,Source:Data sources,source: Global School-based Student Health Survey (GSHS),United Republic of Tanzania,"Percentage of students experiencing bullying in the last 12 months in lower secondary education, male (%)"
PREPFUTURE.1.MATH,TZA,2013,6.390900135040283,,,Source:Data sources,Sources: SACMEQ IV & (GEMR/UIS) Completion rate estimated using the Adjusted Bayesian Completion Rates estimation model using household survey data [https://osf.io/preprints/socarxiv/at368/]; Downloaded from https://education-estimates.org/completion/data/ on 10 February 2023,United Republic of Tanzania,"Proportion of children/young people at the age of primary education prepared for the future in mathematics, both sexes (%)"
PREPFUTURE.1.MATH.F,TZA,2013,6.059000015258789,,,Source:Data sources,Sources: SACMEQ IV & (GEMR/UIS) Completion rate estimated using the Adjusted Bayesian Completion Rates estimation model using household survey data [https://osf.io/preprints/socarxiv/at368/]; Downloaded from https://education-estimates.org/completion/data/ on 10 February 2023,United Republic of Tanzania,"Proportion of children/young people at the age of primary education prepared for the future in mathematics, female (%)"
PREPFUTURE.1.MATH.GPIA,TZA,2013,0.8949248194694519,,,Source:Data sources,Sources: SACMEQ IV & (GEMR/UIS) Completion rate estimated using the Adjusted Bayesian Completion Rates estimation model using household survey data [https://osf.io/preprints/socarxiv/at368/]; Downloaded from https://education-estimates.org/completion/data/ on 10 February 2023,United Republic of Tanzania,"Proportion of children/young people at the age of primary education prepared for the future in mathematics, adjusted gender parity index (GPIA)"
PREPFUTURE.1.MATH.M,TZA,2013,6.770401000976563,,,Source:Data sources,Sources: SACMEQ IV & (GEMR/UIS) Completion rate estimated using the Adjusted Bayesian Completion Rates estimation model using household survey data [https://osf.io/preprints/socarxiv/at368/]; Downloaded from https://education-estimates.org/completion/data/ on 10 February 2023,United Republic of Tanzania,"Proportion of children/young people at the age of primary education prepared for the future in mathematics, male (%)"
PREPFUTURE.1.READ,TZA,2013,47.81340026855469,,,Source:Data sources,Sources: SACMEQ IV & (GEMR/UIS) Completion rate estimated using the Adjusted Bayesian Completion Rates estimation model using household survey data [https://osf.io/preprints/socarxiv/at368/]; Downloaded from https://education-estimates.org/completion/data/ on 10 February 2023,United Republic of Tanzania,"Proportion of children/young people at the age of primary education prepared for the future in reading, both sexes (%)"
PREPFUTURE.1.READ.F,TZA,2013,50.87900161743164,,,Source:Data sources,Sources: SACMEQ IV & (GEMR/UIS) Completion rate estimated using the Adjusted Bayesian Completion Rates estimation model using household survey data [https://osf.io/preprints/socarxiv/at368/]; Downloaded from https://education-estimates.org/completion/data/ on 10 February 2023,United Republic of Tanzania,"Proportion of children/young people at the age of primary education prepared for the future in reading, female (%)"
PREPFUTURE.1.READ.GPIA,TZA,2013,1.127011179924011,,,Source:Data sources,Sources: SACMEQ IV & (GEMR/UIS) Completion rate estimated using the Adjusted Bayesian Completion Rates estimation model using household survey data [https://osf.io/preprints/socarxiv/at368/]; Downloaded from https://education-estimates.org/completion/data/ on 10 February 2023,United Republic of Tanzania,"Proportion of children/young people at the age of primary education prepared for the future in reading, adjusted gender parity index (GPIA)"
PREPFUTURE.1.READ.M,TZA,2013,44.41680145263672,,,Source:Data sources,Sources: SACMEQ IV & (GEMR/UIS) Completion rate estimated using the Adjusted Bayesian Completion Rates estimation model using household survey data [https://osf.io/preprints/socarxiv/at368/]; Downloaded from https://education-estimates.org/completion/data/ on 10 February 2023,United Republic of Tanzania,"Proportion of children/young people at the age of primary education prepared for the future in reading, male (%)"
PRYA.12MO.AG15T24,TZA,2020,30.2,,UIS_EST,Source:Data sources,TZA - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified |,United Republic of Tanzania,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, 15-24 years old, both sexes (%)"
PRYA.12MO.AG15T24.F,TZA,2020,27.5,,UIS_EST,Source:Data sources,TZA - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified |,United Republic of Tanzania,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, 15-24 years old, female (%)"
PRYA.12MO.AG15T24.GPIA,TZA,2020,0.8,,UIS_EST,Source:Data sources,TZA - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified |,United Republic of Tanzania,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, 15-24 years old, adjusted gender parity index (GPIA)"
PRYA.12MO.AG15T24.M,TZA,2020,33.1,,UIS_EST,Source:Data sources,TZA - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None. Reference period: not specified |,United Republic of Tanzania,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, 15-24 years old, male (%)"
